ItemID,LocationID,TransactionDate,TransferQuantity
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2019-01-24,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-02-05,-1.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-07-11,-2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-03-29,-2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-04-16,2.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-08-07,0.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-07-31,-2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-05-02,-2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-06-27,-1.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-07-31,-2.0
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-09-16,-1.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-09-07,-2.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-08-22,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-16,-6.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-04-24,-2.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-09-14,0.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-09-07,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-10-26,1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-05-31,2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-09-17,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-07-11,-1.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-08-15,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-07-06,-1.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-07-25,-2.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-09-07,-3.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-08-27,-2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-06-06,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-09,36.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-10,-5.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-08-31,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-10-31,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-09-17,-5.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-10-18,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-05-15,-2.0
a0W5700000OaJ2cEAF,a0X5700000hcYHYEA2,2019-09-12,-2.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-10-24,-2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-02-26,-1.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-09-16,0.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-08-31,0.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-09-26,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-31,-2.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-07-05,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-03-07,-4.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-06-27,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-12-20,-1.0
a0W5700000OaJ2cEAF,a0X5700000hcYHYEA2,2019-09-02,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-09,-9.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-10-18,0.0
a0W5700000OaJ2cEAF,a0X5700000hcYHYEA2,2019-08-22,-3.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-11-01,0.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-08-22,-7.0
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-08-22,-4.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2019-04-08,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-08-08,-3.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-07-26,2.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-08-28,-1.0
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-07-26,-2.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-12-18,-1.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-10-02,-1.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-12-14,-1.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-09-21,0.0
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-08-27,-2.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-08-07,-3.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-07-10,-2.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-09-21,-1.0
a0W5700000MYVQOEA5,a0X5700000hcYHYEA2,2018-08-14,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-03,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-04,-5.0
a0W5700000MYVQOEA5,a0X57000011fDIhEAM,2018-08-21,-3.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2019-01-16,-1.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-12-31,-2.0
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-11-26,21.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-12-27,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-14,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-06-04,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-09,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-22,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-06-13,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-28,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-08,-4.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-06-07,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-08-26,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-01-14,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-13,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-01-31,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-13,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-05,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-23,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-06-12,-6.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-07-23,-6.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-20,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-12-10,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-05,-4.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-08,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-02-21,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-06-07,-6.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-06-18,0.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-06,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-06-12,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-07-22,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-02-18,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-05-06,-4.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-30,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-29,-4.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-08-27,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-24,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-25,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-08-07,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-07-16,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-07-22,-4.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-29,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-09-25,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-07-12,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-11,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-01-21,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-06-11,-5.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-01,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-01-15,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-29,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-15,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-11,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-12-11,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-18,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-07,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-21,1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-22,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-26,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-19,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-06-18,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-22,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-09-12,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-02,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-07-31,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-02,-3.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-10,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-05-09,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-02-25,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-23,-5.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-11,-4.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-11-02,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-08-15,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-22,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-07-02,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-08-13,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-08-22,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-08-13,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-28,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-05,-10.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-28,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-19,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-12,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-06-26,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-06,7.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-20,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-31,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-25,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-22,51.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-05,-16.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-30,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-18,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-06,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-12-10,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-04-10,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-26,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-16,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-29,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-04-29,-10.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-05,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-17,10.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-27,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-13,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-28,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-11,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-11-05,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-07,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-08,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-11,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-11-13,-9.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-28,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-04,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-02-26,238.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-06-28,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-19,-4.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-07-01,219.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-21,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-16,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-12,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-03,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-05-20,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-11,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-07-31,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-10,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-11-08,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-06-04,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-05-23,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-10,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-08,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-06,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-06,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-28,0.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-30,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-05-27,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-07-17,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-07-09,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-10-22,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-18,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-08,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-15,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-11-04,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-06-21,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-05-10,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-28,-10.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-12-10,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-06-25,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-12,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-03,-4.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-24,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-30,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-29,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-06-19,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-18,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-15,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-06,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-10-02,-4.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-31,-9.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-01,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-01,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-20,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-01,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-17,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-01,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-11,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-13,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-13,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-20,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-13,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-25,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-21,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-06-18,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-21,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-17,-4.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-20,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-08,-8.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-29,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-03,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-24,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-24,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-17,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-06,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-20,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-18,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-06,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-26,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-04,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-24,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-20,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-11,-6.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2020-05-04,0.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-11-06,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-12-30,1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-03,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-06-27,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-10-15,-4.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-10-24,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-12-20,18.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-26,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-12-24,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-05-03,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-02,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-15,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-04-09,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-09,4.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-10-29,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-11,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-09-26,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-10-01,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-03,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-05-13,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-09-12,1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-11-08,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-01-03,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-05-02,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-14,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-15,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-04-04,-7.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-08-17,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-22,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-08,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-04-03,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-08,-6.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-05,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-11-20,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-14,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-30,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-09,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-11-08,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-11-22,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-03-25,-13.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-08-22,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-03,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-08-19,-6.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-10-28,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2019-11-21,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-09-06,19.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-12-10,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-05-14,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-04-16,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-14,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-10,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-08-19,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-06-21,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-09-02,-3.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-08-26,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-09,-3.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-01-17,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-03-04,-3.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-10-04,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-07-17,19.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2018-08-29,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-14,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-09-19,-1.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-16,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-06-17,0.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2019-10-08,-2.0
a0W5700000OaJ2cEAF,a0XD000000588bmMAA,2020-02-03,-1.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-07-18,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-07-01,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-07-20,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-12-05,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-03,-13.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-06,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGQMA4,2020-02-17,129.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-09-02,-5.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-10-04,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-01-18,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2020-03-04,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2019-10-21,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGQMA4,2018-09-26,-2.0
